Text,company,metric,scaled_metric,sentiment
I have no doubt that with partners at the helm anchored by our mission and our values the opportunities we have to create a better tomorrow for our people and our planet are endless. Starbucks is ready to embrace this moment and we look forward to charting the course for the next 50 years together.,SBUX,0.99602210521698,0.992044205691937,Positive
I also want to take a moment to recognize Mike Ullman who is retiring today after 18 years of dedicated service as a member of our Board of Directors including serving in key leadership roles both as our lead independent director and as our Board chair. Mike youve provided oversight and strong leadership to the Board during some of the companys most significant moments and challenging times including the current global health pandemic. Thank you for sharing your wisdom your business acumen and your experience with us. We appreciate your commitment and your dedication to Starbucks and its partners and we wish you all the best in your retirement.,SBUX,0.9994544982910156,0.9989089959317421,Positive
At the same time we welcome Mellody Hobson as our independent board chair. Mellody we look forward to your leadership and your powerful voice and advocacy to lend support to our partners who are the heartbeat of Starbucks.,SBUX,0.9957286715507508,0.9914573380096783,Positive
And now lets proceed with the formal portion of our Annual Meeting of Shareholders. Weve received an affidavit signed by Broadridge Financial Solutions that notice of this meeting along with related proxy and annual report materials was mailed or made available on January 22 2021 to Starbucks shareholders of record as of the close of business on January 8 2021 our record date. A list of shareholders as of the record date is available for inspection by shareholders using the registered shareholder list link found on this web page.,SBUX,0.964207410812378,0.9284147789566393,Positive
Based on the affidavit from Broadridge this meeting is duly called with timely and proper notice. In addition based on the information provided by Broadridge a quorum of shareholders is present to conduct our meeting today. The polls are now open for those who have not yet voted and it will close in a few minutes after the presentation of business matters.,SBUX,0.9749243259429932,0.9498486219934357,Positive
If youve previously voted via the internet the phone or mail you do not have to take any additional action. If you voted previously and you wish to change your vote please do so before the closing of the polls using the voting buttons on the portal.,SBUX,0.995923638343811,0.9918472718282174,Positive
Broadridge has appointed Mr. Andrew Wilcox as the Inspector of Elections to tabulate the votes.,SBUX,0.8829957246780396,0.7659913098760307,Positive
The first order of business is the election of the directors as nominated by the Board. The nominees are as follows Mellody Hobson our incoming independent Board chair CoChief Executive Officer and President Ariel Investments Kevin Johnson our President and Chief Executive Officer Richard E. Allison Jr. Chief Executive Officer and Director of Dominos Pizza Inc. Andrew Campion Chief Operating Officer of Nike Inc. Mary Dillon Chief Executive Officer and Director Ulta Beauty Inc. Isabel Ge Mahe Vice President and Managing Director of Greater China of Apple Inc. Jrgen Vig Knudstorp Executive Chairman LEGO Brand Group Satya Nadella Chief Executive Officer and Director Microsoft Corporation Joshua Cooper Ramo Chairman and Chief Executive Officer Sornay Clara Shih Chief Executive Officer Salesforce Service Cloud Salesforce.com and Javier Teruel retired Vice Chairman ColgatePalmolive Company.,SBUX,0.5,-5.960468030252741e-07,Negative
The Board recommends a vote for each of the nominees.,SBUX,0.9435283541679382,0.8870566410163885,Positive
The second item of business is the approval of an advisory resolution on our executive compensation program. The Board recommends a vote for this proposal.,SBUX,0.9931275248527528,0.9862550415128719,Positive
The third item of business is the ratification of the selection of Deloitte  Touche LLP as the companys independent registered public accounting firm for the current fiscal year ending October 3 2021. The Board recommends a vote for this proposal.,SBUX,0.947901487350464,0.8958029125946241,Positive
The fourth and last item of business is the shareholder proposal submitted by Mr. A  James McRitchie regarding employee board representation. Out of respect for the other shareholders in attendance and to allow ample time for QA we ask you Mr. McRitchie to please limit your comments to a period of 3 minutes or less. Mr. McRitchie are you on the line,SBUX,0.2260387539863586,-0.5479234146615355,Negative
Yes. Thank you. Weve been listening and seeing how important partners are to Starbucks. Proposal number 4 aims at increasing diversity by adding a worker to the pool of candidates to be considered for a position on the Board. The idea is to increase the voice of partners.,SBUX,0.990075945854187,0.9801518798779725,Positive
Instead of considering a partner for a possible seat at the table the Board responded with Our partners have numerous ways to be heard and to exert influence outside of board representation. Partners can access an ethics help line accompany an organization meeting partnerled groups and anonymous surveys. The Board says giving nonmanagement employees a dedicated position on the Board or applying a different set of qualifications would adversely impact the role of the Board.,SBUX,0.5,-5.960468030252741e-07,Negative
But the proposal does not ask for a dedicated position for partners. It does not ask for a different set of qualifications in selecting Board members. It only seeks to have partners considered in the initial pool. Surely at least one of our 400000 partners is worth considering for a seat at the table. If youre a partner in a firm or a marriage youre on the same team right But our Board refused to consider any significant step to increase the voice of partner.,SBUX,0.9966987371444702,0.993397470353526,Positive
The Board could have appointed a formal workforce advisory panel or designated a director to be a liaison with our partner. They could have set up a substantive Employee Stock Ownership Plan an ESOP with voting rights held by partners or their elected trustees a worker on the Board a workforce advisory panel or a designated director to institutionalize ongoing dialogue an ESOP with trustees elected by partners that have a real influence on Board composition.,SBUX,0.9973825216293336,0.9947650401383881,Positive
Any of these changes would engage and empower our partners leading to a better place to work and a more profitable company. Instead our Board refused to negotiate. This is an advisory proposal that is much more flexible than federal legislation being considered.,SBUX,0.1908038854598999,-0.6183931937177144,Negative
Im interested in hearing from other shareholders and especially from partners email me at jmcorpgov.net thats JMCORPGOV.net and please vote for proposal 4. Let the Board know giving partners a more formal voice is important to you. Thank you very much.,SBUX,0.9998708963394164,0.9997417925249292,Positive
Thank you Mr. McRitchie. For the reasons outlined in our proxy statement the Board has recommended a vote against this shareholder proposal.,SBUX,0.961766481399536,0.9235329172211391,Positive
From its beginning Starbucks has set out to be a different kind of company one where performance is measured through the lens of humanity. And the role of our partners is central to our decisions.,SBUX,0.5,-5.960468030252741e-07,Negative
Human connection is at the center of our vision our business strategies and our investments and we are obsessive about obtaining the partner perspective that is the focus of this shareholder proposal through multiple channels which include continuously engaging in discussions with our partners to learn how to improve their experiences. We take information communicated to us by our partners seriously and we regularly provide responses and updates on issues that our partners raise. We value engagement with our partners and we remain intentional in cultivating a culture of inclusion and diversity with a focus on partner retention and development.,SBUX,0.9929423928260804,0.9858847772388324,Positive
During 2020 alone we held hundreds of partner engagement events such as open forums focus groups town halls and partner connect conversations. The views and experiences of our partners help to guide managements decisionmaking and the Boards oversight of those decisions. In this way and as further described in our proxy statement the Board and its Nominating and Governance Committee should retain the flexibility to determine the director nominees who are best suited to serve all Starbucks stakeholders.,SBUX,0.9985140562057496,0.9970281106401151,Positive
Given our frequent and varied partner communication opportunities for partner feedback and our robust director nominating process together with our current Board diversity and governance practices our Board of Directors believe that taking the steps contemplated by this proposal to alter the director nomination process and to mandate that a specific category of nominee be considered by the Board and to risk distilling all partner voices into one is simply not in the best interests of our partners or our shareholders or our business.,SBUX,0.9693814516067504,0.938762866713325,Positive
That concludes the matters to be voted on as outlined in the Notice of Annual Meeting. In accordance with our bylaws I hereby declare the polls for voting at our 2021 annual meeting closed.,SBUX,0.5,-5.960468030252741e-07,Negative
The final voting results of todays meeting will be reported on a Form 8K filed with the Securities and Exchange Commission within 4 business days of this meeting. That concludes the formal business of the meeting and I now declare the Annual Meeting of Shareholders adjourned.,SBUX,0.5,-5.960468030252741e-07,Negative
We will begin the QA session in a few minutes. Please note that we will answer as many questions from shareholders as time allows and we ask that you limit your time to 3 minutes. Thank you.,SBUX,0.9988654255867004,0.9977308498208819,Positive
Ladies and gentlemen I have received the preliminary tabulation from Broadridge. And based on that tabulation I report that all the director nominees were elected the advisory resolution on our named executive officer compensation was not approved the selection of Deloitte  Touche LLP as our independent registered public accounting firm for fiscal 2021 has been ratified and the shareholder proposal regarding employee Board representation was not approved.,SBUX,0.7847360372543335,0.5694718178938734,Positive
The Board will carefully consider the results of all shareholder voting and the feedback and diverse points of views of our shareholders as it continues to make its future decisions. Prior to this annual meeting we reached out to shareholders representing approximately 40 of our shares outstanding. And weve discussed a variety of topics that were presented at that annual meeting today including our executive compensation program. We will be intentional and careful about listening to your collective points of view in the months ahead. We look forward to speaking with you.,SBUX,1.0,1.0,Positive
And with that Kevin Ill hand it over to you.,SBUX,0.8112574815750122,0.622514738151275,Positive
Well thank you Rachel. Before we get started on QA I want to take a moment to acknowledge yesterdays shootings in Georgia that have brought unthinkable tragedy to the AsianAmerican community and all of humanity.,SBUX,0.2165439128875732,-0.5669131081778457,Negative
Its just another reminder that our society is filled with challenges and we need more people more companies to unite to make this world a better place.,SBUX,0.5,-5.960468030252741e-07,Negative
With that Ill now turn it over to the moderator.,SBUX,0.0915895104408264,-0.8168220620286835,Negative
QuestionandAnswer Session,SBUX,0.5,-5.960468030252741e-07,Negative
A  Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Thank you Kevin. Our first question what is the Board composition in diversity specifically gender and ethnic representation,SBUX,0.967132329940796,0.9342646207002527,Positive
Great. Thanks for the question. Rachel perhaps you can answer that,SBUX,0.999181628227234,0.9983632554788922,Positive
Yes. Thank you for that question. Starbucks has a longstanding commitment to diversity on its Board of Directors. And currently as reported in our proxy statement 45 of the Starbucks Board of Directors selfidentify as racially or ethnically diverse and 36 are female. We also have joined the Board Diversity Action Alliance which is an initiative designed to increase racially and ethnically diverse representation on public company boards.,SBUX,0.9998837113380432,0.9997674225374595,Positive
And this is part of our commitment to promote diversity equity and inclusion at the Board level.,SBUX,0.5,-5.960468030252741e-07,Negative
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Thank you Rachel. Second question with the polarization of political opinion would it be wise for Starbucks to hold all political contributions and donations,SBUX,0.9983441829681396,0.9966883639623905,Positive
Yes. Thanks for the question. Ill take that one. First of all we do not have a political action committee and therefore we do not make political contributions. We certainly with our partners we encourage them to get involved in their civic responsibility as citizens to vote.,SBUX,0.9902515411376952,0.980503070654315,Positive
And so weve helped our partners with things like TurboVote to stay connected to issues and to elections that are important to them. But we do not have a political action committee and we do not make contribution.,SBUX,0.0532719194889068,-0.8934572896106778,Negative
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Thank you Kevin. A third question. The recent raise for partners has made Starbucks a more exciting opportunity and has made baristas feel more confident that they are being valued. Would you commit to a raise for shift supervisors to incentivize baristas to move up and make shift supervisors feel they are valued for all of the extra responsibilities they take on,SBUX,0.9861235618591307,0.9722471071762484,Positive
Great. Thanks for the question. Im going to hand it over to Rossann Williams who leads our North American business. Rossann,SBUX,0.9994733333587646,0.9989466660896933,Positive
Thank you Kevin. In November of 2020 Starbucks shared one of the largestever wage investments of at least a 10 increase for every single partner including our shift supervisors. With these recent investments more than 30 of our partners today already are at or over 15 an hour and we remain committed to what we have already previously communicated which is that we will ensure that every single partner in U.S. business will be at the minimum of 15 an hour over the next few years.,SBUX,0.1030133962631225,-0.79397427676575,Negative
We have always approached our compensation comprehensively with a holistic partner rewards and benefits philosophy. So in addition to our base pay or hourly wage we also offer a very diverse and meaningful cobenefit package that includes health care mental health support granting share options to every single partner because we always share our success with one another. And we even offer a free online college university for those partners that might want to take advantage of higher education.,SBUX,0.999999225139618,0.9999984502783124,Positive
Our holistic partners rewards benefits philosophy is designed to reward every single partner for their contributions contributing to a great work environment that promotes a shared responsibility for individual and company success. And as always we will remain committed to constantly exploring ways to innovate the very best partner care we can whether through compensation benefits or any other avenue.,SBUX,0.9996902942657472,0.9993805881622961,Positive
Thanks Rossann.,SBUX,0.9717549085617064,0.94350978345262,Positive
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Thanks Rossann. Next question. As you look at your continued growth how do you plan to grow Starbucks outside of the U.S. and China,SBUX,0.5,-5.960468030252741e-07,Negative
Great. Thank you. Lets hand that to Michael Conway who leads our International License business. Michael,SBUX,0.9997246861457824,0.9994493719633648,Positive
Thank you. Thank you Kevin. While a lot of our growth will come through our international license markets were a global leader in licensing where together with our business partners we operate over 10000 stores in almost 80 markets. And even with this broad footprint we do see a tremendous runway for growth in both existing and in new markets. Well continue to partner with and provide guidance to our licensees as they grow our portfolio in 3 key ways one providing consistent and elevated customer experience around the world ensuring that our brand remains financially attractive to our licensees and leveraging our learnings from the U.S. and China. So those Starbucksproven success drivers are adopted in markets around the world.,SBUX,0.9999994039535522,0.999998807906394,Positive
So for example were applying right now how to engage customers digitally in new and convenient ways to drive traffic. And we also have new store formats that are reducing both the investment and operating costs for our licensees. As we previously  as previously shared our aim is to be in 100 markets by the year 2030. And working with our licensees to adopt these proven success drivers gives us confidence in our future growth potential for our licensees and for Starbucks.,SBUX,0.7826018333435059,0.5652034075280472,Positive
Thanks Michael.,SBUX,0.9717549085617064,0.94350978345262,Positive
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Thanks Michael. Next question. What are the benefits given to better care for partners that have been or may be directly affected by COVID19 And what precautions will Starbucks implement to continue to protect its partners,SBUX,0.9921485185623168,0.9842970277649328,Positive
Well since we began dealing with COVID19 in China first its the first market lets hand it over to Belinda Wong whos joining us by phone from China. Belinda perhaps you can answer about the COVID19 benefits in China. And then Ill hand over to Rossann to answer the same question you asked. So Belinda to you.,SBUX,0.9306949973106384,0.8613899120032262,Positive
Thank you. Thank you Kevin. We have come a long way in China from a year ago when we faced huge uncertainty around the pandemic situation. Starbucks response was guided by 3 core principles as Kevin has always reinforced to prioritize the health and wellbeing of our partners and customers play a constructive role in supporting local government authorities as they work to contain the spread of the virus and show up in a positive and responsible way to serve our communities.,SBUX,0.9599946737289428,0.9199892997677919,Positive
We closed 80 of our stores at the peak of the pandemic last year. We needed to take care of our partners and their families by providing them with jobs and financial security. We continued to pay them even when our stores were closed. We also stepped up additional insurance benefits in the event that they or their family members may need it. We also provided free counseling and emotional support services for partners and their family members.,SBUX,0.0004854798316955,-0.9990302318514777,Negative
So fast forward to today and the pandemic has been mostly eradicated apart from cases of local resurgences from time to time which have been effectively contained we are now working very closely with the relevant authorities to get access to vaccination for our partners as soon as possible to protect themselves our customers and local communities. I cant be prouder to work for a company that has led through our values and focuses on doing the right thing in every decision we make. Thank you. Over to Rossann.,SBUX,0.9997081160545348,0.9994162317611166,Positive
Thank you Belinda. Im also so very proud of how we supported our partners here in the U.S. during the pandemic last year. That included paying partners even when the stores were closed here as well and we also offered temporary service pay for those partners who were able to come to work until the end of June.,SBUX,0.1923836469650268,-0.615233668824237,Negative
This along with a wide variety of other benefits that we offered were tailored to support our partners and their families during the pandemic.,SBUX,0.9887266159057616,0.9774532183725941,Positive
As Kevin also shared partner and customer safety has always been our 1 priority from the very first day of this pandemic. Weve taken and will continue to take significant actions to protect our partners which includes requiring both partners and customers to continue to wear facial covering when inside our stores implementing industryleading safety and sanitization standards like installing plexiglass wherever a partner and a customer may interact enhancing our instore sanitization protocols throughout the day and requiring daily health checks for every single partner we also continue to protect all existing benefits and support partners by providing pay for any time missed due to the exposure to or the diagnosis of COVID19 that happens to require a partner to selfquarantine finally we continue to offer temporary COVID leave of absence for any partner who may not be able to work at this time for personal reasons like homeschooling or highrisk medical conditions and are provided the same exact benefits that they would have if they were still working. We remain committed to continuing to make proactive decisions that are grounded in transparency facts in the science to do everything we can to provide that safest possible store experience keeping our partners and our customer safe.,SBUX,0.9646016359329224,0.9292032296676813,Positive
Rossann Belinda thank you for your leadership through this whole global pandemic as well. Moderator,SBUX,0.9731032848358154,0.9462065376082287,Positive
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Next question. The CPG business has seen strong growth over the past year. What innovation is in the pipeline to continue this momentum,SBUX,0.5,-5.960468030252741e-07,Negative
Great question. John Culver,SBUX,0.987057089805603,0.9741141641820457,Positive
Yes. Thank you Kevin. More than happy to answer this question. First off let me just say weve built worldclass business partnerships which have enabled us to accelerate and amplify the growth of Starbucks outside of our retail stores around the world. Through the Global Coffee Alliance with Nestl weve been able to rapidly expand our packaged goods singleserve and into the foodservice channels as weve expanded to 62 markets now over the last 2 years.,SBUX,0.998748779296875,0.9974975571021778,Positive
This past year Starbucks became the 1 brand in athome coffee increasing our share and growing our business over 13. Now in our readytodrink business our 25year partnership with Pepsico has established Starbucks as the market leader for readytodrink coffee and has helped us to accelerate our innovation pipeline.,SBUX,0.9222333431243896,0.8444665935436448,Positive
Were also leveraging our RTD partnerships across  outside the U.S. and have now established Starbucks as the premium segment leader in China with 36 volume growth this past year and 25 volume growth across EMEA. Its clear that our customers have embraced the Starbucks brand in channels outside of our retail stores and we will continue to invest in our partnerships and innovate to grow this very very important business for the company.,SBUX,0.999977171421051,0.9999543428148883,Positive
John thank you.,SBUX,0.9540395140647888,0.9080789733403762,Positive
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Next question. Do you have any additional insights to share about the short and longterm financial impact of COVID19 on your business Are Starbucks balance sheet and liquidity position solid,SBUX,0.5,-5.960468030252741e-07,Negative
Yes thank you. Were really pleased with the start to our fiscal 2021. The investments weve made in our partners in our beverage innovation and the digital customer relationships to continue to fuel our recovery and position Starbucks for longterm sustainable growth.,SBUX,0.9994670748710632,0.9989341491068298,Positive
And while the pandemic temporarily disrupted our business its catalyzed a more rapid innovation and transformation to position us for even a brighter future. Our balance sheet remains strong given our cash balance of over 5 billion at the end of Q1 and the continued recovery we see in our operating cash flows. In fact given the strength of our cash flows we were able to meaningfully deleverage our balance sheet this year by paying off our debt that matured totaling over 1.5 billion and are on a path to return to 3x leverage target by the end of this fiscal year. We remain very excited about our longterm growth potential and the plans and initiatives that we have to unlock the full potential of the Starbucks brand continuing to drive doubledigit nonGAAP earnings growth as we scale. Thank you.,SBUX,0.8696913719177246,0.7393825884953669,Positive
Thanks Rachel.,SBUX,0.9717549085617064,0.94350978345262,Positive
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Next question. Will Starbucks consider COVID vaccine outdoor popup tents at locations where space is available possibly during slow traffic hours only and by appointment,SBUX,0.938164234161377,0.8763283946087328,Positive
Well thanks for the question. We are focused on helping in any way we can. States across the country and around the world countries around the world build vaccination capacity. But we are not planning to do any vaccinations at Starbucks or any outdoor popup tents. We found it at least in the United States and we work in every market theyre building enough vaccination capacity and were able to help them in other ways.,SBUX,0.9992896914482116,0.9985793820496689,Positive
But we have no plans to do vaccinations at Starbucks stores.,SBUX,0.1271826028823852,-0.745635834715268,Negative
Unidentified Company Representative,SBUX,0.5,-5.960468030252741e-07,Negative
Thank you. The final question what gives you confidence in the longterm success in China Can you comment on your store growth plan,SBUX,0.980121374130249,0.9602427245633152,Positive
Great. Well thats a great question for Belinda. Belinda are you still with us,SBUX,0.9936866760253906,0.9873733445247082,Positive
Yes. Thank you. Chinas coffee market is still in its early growth phase with great potential to expand the addressable market. Our focus is on bringing the unique Starbucks experience to life in ways that are relevant to our Chinese customers in China for China through the products we serve and the experience we curate.,SBUX,0.999997615814209,0.9999952316255758,Positive
With China being among one of the most digital savvy markets in the world one of our key priorities is to create relevant and integrated experiences online and offline that fit the evolving daily lifestyles of our Chinese customers. This fiscal year we are committed to opening 600 net new stores and we are also on track to reach our goal to have 6000 stores across 230 cities by end of fiscal year 22.,SBUX,0.9444336891174316,0.8888673119946193,Positive
As we grow we will stay disciplined to ensure the experience is relevant and that our new stores are generating great returns. Alongside our rapid pace of store development we are also constantly innovating to create new and elevated experiences which will be equally critical in fueling our longterm success. With our relentless efforts to create new customer occasions and deepen customer relationships Starbucks has never been better positioned for success as we continue to play the long game here in China. Thank you.,SBUX,0.9999989867210388,0.9999979734408697,Positive
Great. Well thats the last question we have today. I want to take this opportunity to thank all of you for joining us here today. We hope you had  you enjoyed the story of the first 50 years of Starbucks and I hope you share the optimism that we have for the future.,SBUX,0.9991976022720336,0.9983952035875339,Positive
I do want to close by thanking and recognizing our Board of Directors. We have a worldclass Board. Very grateful to Mike Ullman and recognize him on his retirement and very excited about Mellody Hobson stepping into her new role.,SBUX,0.9989333748817444,0.9978667484919719,Positive
I also want to take this opportunity to recognize my Starbucks partners on the leadership team. We have a worldclass leadership team that is grounded and connected to this mission and we work hard each and every day in service of the 400000 Starbucks partners who proudly wear the green apron. Todays event was a recognition for them. Those partners are the heartbeat of Starbucks. Our partners green apron partners inspire each and every one of us every day.,SBUX,0.9968113899230956,0.9936227760450695,Positive
And from us to all of our green apron partners congratulations on the 50th anniversary of the Starbucks Coffee Company. Thank you for all that you do and we look to the future with optimism and hope and dreams beyond what we could have ever imagined as we continue to build this great and enduring company. Thank you.,SBUX,0.9999999403953552,0.9999998807906394,Positive
Ladies and gentlemen Im Monica Girardi the Head of Group Investor Relations. Welcome to our Full Year 2020 Results Presentation which will be hosted by our CEO Francesco Starace and our CFO Alberto De Paoli.,ENLAY,0.5,-5.960468030252741e-07,Negative
In the presentation Francesco will provide some highlights of the period and will sum up the milestone achieved while Alberto will take you through the operational and financial performance for the group. Following the presentation we will have the usual QA session.,ENLAY,0.9976645708084106,0.9953291388327712,Positive
In line with what we have done recently we ask those connected to the webcast to send questions only via email at investor.relationsenel.com. Before we start let me remind you that media is listening to both the presentation and the QA session. Thank you.,ENLAY,0.9987016916275024,0.9974033817072998,Positive
And now let me hand over to Francesco.,ENLAY,0.9114573001861572,0.8229144948211282,Positive
Thank you Monica. Good evening everybody. So lets start with the highlight of the period. I am in Slide number 2 of your deck. Net ordinary income came in at the top of the range up by 9 yearonyear demonstrating the resiliency of our business model even in a year of unprecedented disruption.,ENLAY,0.9985289573669434,0.9970579129802661,Positive
Our remarkable operating and financial delivery results in a proposed dividend per share of 0.358 per share which marks a 9 increase versus 2019. Its worth to highlight that the 2020 dividend per share is higher than the 0.35 per share guaranteed dividend per share for the year demonstrating once again the capability of our business model to generate value to our shareholders.,ENLAY,0.999985933303833,0.9999718665908972,Positive
We made significant progresses on decarbonization. We have achieved a new record on additional renewable capacity with 3100 megawatts of new builds while at the same time accelerating our exit from coal generation.,ENLAY,0.9921871423721312,0.9843742754306049,Positive
Simplification of group structure accelerated further with the approval of the merger of Enel Green Power Latin America assets into the Enel Amricas asset base. Lastly in January Moody upgraded the group credit rating to Baa1. In the next slide we will have a closer look at our operating and financial performance.,ENLAY,0.8559963703155518,0.7119925689652973,Positive
We are now in Slide number 3. 2020 has brought exceptional challenges with a pandemic that imposed radical changes to the way we operate and live. Notwithstanding this long emergency we have been able to progress on all our key strategic priorities. We have built 3100 megawatts of renewable capacity.,ENLAY,0.9988073110580444,0.997614620694292,Positive
When I say built I mean built and connected to the networks. With the share of digitized end users reached 60 with a total of 44 million smart meters installed. Our retail customer base in the free market grew by 200000 customers and a further milestone in the electric mobility was achieved with more than 100000 charging points installed.,ENLAY,0.986886978149414,0.9737739406668784,Positive
The widespread digitalization of our asset base and the use of platform ensured operational continuity as well protected the health of our colleagues and suppliers. This topnotch delivery translated into a 22 total return for our shareholders driven by a 17 share price appreciation and a 5 dividend yield significantly outperforming the broader utilities sector. We are quite well positioned to meet our ambitions in the long term and we see that in Chart number 4.,ENLAY,0.9989391565322876,0.9978783117999506,Positive
Over the last decade we have created the worlds largest renewable asset base standing now at 49000 megawatts worldwide. We have been the fastestgrowing player in the renewable space creating over time a robust reliable and widespread development platform capable of managing multiple projects simultaneously as well as building on an extensive pipeline.,ENLAY,0.994842290878296,0.9896845756081198,Positive
In 2020 we have marked up the next stepup of our delivery capabilities with around 4000 megawatts new capacity build expected. This goal was not achieved because COVID19 caused delays in projects for around 800 megawatts which were supposed to be commissioned in late 2020.,ENLAY,0.1250720620155334,-0.7498569189649338,Negative
However our building platform proved its resiliency. Therefore we expect a quick recovery of these delays into 2021 with further progress on new installation that are expected to exceed the 5000 megawatts during 2021. We will triple our capacity by 2030 confirming our position as a renewables super major.,ENLAY,0.7916320562362671,0.5832638640784407,Positive
New renewable capacity needs to be connected to a resilient and digitized network as a backbone for the energy transition. We are the biggest private network operator with 74 million end users and the most  and we are also the most advanced in digital transformation.,ENLAY,0.9996740221977234,0.9993480440068507,Positive
Over the last five years we have expanded our grids. Our  with end users connected growingly by over 20 and the regulated asset base reaching 42 billion in 2020. The efficient management of our networks relies on the adoption of a platform operating model.,ENLAY,0.9599885940551758,0.9199771404130104,Positive
This allows us to increase the level of service quality. In fact SAIDI decreased 12 in this year and is expected to decrease further to 100 minutes in 2030. Higher quality will couple with an expanding value of our asset base which will reach 70 billion by 2030.,ENLAY,0.5,-5.960468030252741e-07,Negative
Now we move to our positioning on customers and the value associated with them. This is Chart number 6. Our group manages the largest customer base worldwide. Benefits from a unique position of around 60 of our customers are in developed areas and a very large portion is living in megacities.,ENLAY,0.5,-5.960468030252741e-07,Negative
The composition of our commercial portfolio allows us to minimize the impact on COVID19 and position us for the years to come. The acceleration of electrification will dramatically increase the market dimension and the ongoing elimination of the regulated tariff are creating new value pools.,ENLAY,0.934101700782776,0.8682033230086108,Positive
In this concept our B2C B2B and B2G customers managed through a single and crosscompany platform are offered with beyond commodity services that represents a crucial competitive advantage that will drive the increase of retail value that we see over the next decade. This positioning of the group has been built over time. We have invested significantly in this.,ENLAY,0.1519499719142913,-0.6961010671264335,Negative
Now lets focus on the CapEx that we deployed in 2020 on Slide 7. We deployed in 2020 more than 10 billion of CapEx. In the ownership business model 50 of this CapEx was devoted to the generation business out of which 4.2 billion is for renewables development and more than 40 has been invested in networks to foster digitalization and quality improvements.,ENLAY,0.873566746711731,0.747133342703189,Positive
From a geographical perspective gross CapEx was deployed mainly in Italy Spain and Latin America. Through the stewardship model we have invested 800 million of which 100 million through equity injection by further capitalizing around 1.5 billion of investment from third parties. These investments were devoted to renewables where we continue to add capacity managed by our joint ventures and then by Enel X and open fiber.,ENLAY,0.7751903533935547,0.5503804387929672,Positive
Looking closely at our global generation business on Slide number 8 we can see that thanks to a continued effort on decarbonization renewables production is up 5 versus last year accounting for more than half of the total 217 terawatt hours generated in 2020 overtaking the conventional generation.,ENLAY,0.9835662841796876,0.9671325487688476,Positive
As a consequence of the coal phaseout process we are putting in place any contraction in demand which resulted from the COVID pandemia thermal generation declined by 22 yearonyear driven by these two factors the sharp contraction of coal production which turned down went down by 65 yearonyear. This led CO2specific emissions down by 28 yearonyear reaching 214 grams of CO2 per kilowatt hour which positions us well on track to reach the sciencebased target of CO2specific emissions of 82 grams per kilowatt hour in 2030.,ENLAY,0.002901941537857,-0.994197305558506,Negative
Now lets focus on the progress we made in renewable growth. So we go to the Enel Green Power Slide number 9 where you see that renewable capacity built last year amounted to like I said 3100 megawatts breaking yet another delivery record which was the one we established last year despite the postponement of around 800megawatt imposed by COVID19related conditions.,ENLAY,0.9997633695602416,0.9995267388383975,Positive
Out of this amount 1400 megawatts were commissioned in the last quarter of 2020. As such they have not yet fully contributed to the group financial results. Total renewable capacity now stands at 49 gigawatts representing almost 60 of the installed base. The green repositioning of our generation portfolio drives the share of emissionfree production up. It is now 65 up eight percentage points versus 2019.,ENLAY,0.9326514601707458,0.8653028400557279,Positive
This year 2021 you will see a further acceleration. New capacity built is set to total in the year more than 5000 megawatts. And its currently fully visible because it is underway and it is already 100 in the execution process. Decarbonization process is also predicated on the acceleration on coal phaseout. And you can see that in the Chart number 10 which follows.,ENLAY,0.9944775104522704,0.9889550143212162,Positive
Over the year we have reduced by almost 25 our coal capacity shutting down 2.8 gigawatts and bringing the coal instore capacity below 9. The key milestones of the year were in Italy following the green light of the early closure of home number two of the Brindisi power plant and the shutdown was executed by the end of 2020.,ENLAY,0.6932881474494934,0.3865759292697486,Positive
In Chile Enel Generacin Chile terminated the operation of Bocamina I in December three years earlier than originally scheduled. And also its worth to mention that during 2020 we agreed with the Chilean government in the early closure of Bocamina II in May 2022 instead of the original deadline of 2040 so this is 18 years earlier.,ENLAY,0.5,-5.960468030252741e-07,Negative
Production from coal stood at 13.2 terawatt hours down by the outstanding 65 from previous year. Revenues from coal now amount to 2.5 of total Enel Group revenues down by one percentage point versus last year.,ENLAY,0.1617353558540344,-0.6765302875818537,Negative
Now lets focus on the main engine supporting our growth ambition in renewables. That is our large pipeline. This is Page 11. This is where the next growth will come from. So our future deployment target rely on this ample technologically balanced and geographically diversified pipeline which at,ENLAY,0.9998584389686584,0.999716877768563,Positive
So as of December 2020 has reached more than 200000 megawatts 1.5 points  1.5x higher than the one presented in the Capital Market Day in November. Mature phase pipeline worth around 60000 megawatts provides a giant reservoir for our 21 23 capacity deployment offering ample flexibility in terms of capital allocation and protection of returns.,ENLAY,0.9997275471687316,0.9994550940126739,Positive
